ticker,call_date,transcript_path,positive,negative,neutral,return_1d,return_5d
INTC,2019-04-25,data\raw\data\transcripts\INTC\2019-Apr-25-INTC.txt,0.20544008910655975,0.2580949366092682,0.5364651083946228,-0.0899149950223963,-0.12254828841308218
INTC,2019-01-24,data\raw\data\transcripts\INTC\2019-Jan-24-INTC.txt,0.25068366527557373,0.17030039429664612,0.579015851020813,-0.054662188090917385,-0.05305451859527033
INTC,2019-07-25,data\raw\data\transcripts\INTC\2019-Jul-25-INTC.txt,0.2223982810974121,0.20479439198970795,0.5728073120117188,-0.010927874334019316,-0.05099691475111545
INTC,2019-10-24,data\raw\data\transcripts\INTC\2019-Oct-24-INTC.txt,0.2723436951637268,0.09339914470911026,0.6342570781707764,0.080987882830031,0.08232803718297665
INTC,2020-04-23,data\raw\data\transcripts\INTC\2020-Apr-23-INTC.txt,0.3352217972278595,0.07847427576780319,0.5863038897514343,0.0037260506181342468,0.01592145168372383
INTC,2020-01-23,data\raw\data\transcripts\INTC\2020-Jan-23-INTC.txt,0.27440446615219116,0.09687449038028717,0.6287210583686829,0.0813328628995631,0.049747551633999354
INTC,2020-07-23,data\raw\data\transcripts\INTC\2020-Jul-23-INTC.txt,0.2549252212047577,0.11815180629491806,0.6269229054450989,-0.16241726777323695,-0.20546363735358042
MSFT,2016-04-21,data\raw\data\transcripts\MSFT\2016-Apr-21-MSFT.txt,0.21244046092033386,0.11103805899620056,0.6765215396881104,-0.07171062972775633,-0.1054141373165467
MSFT,2016-01-28,data\raw\data\transcripts\MSFT\2016-Jan-28-MSFT.txt,0.2329290509223938,0.07060325890779495,0.6964677572250366,0.05820209001359955,-0.0011523393649096603
MSFT,2016-07-19,data\raw\data\transcripts\MSFT\2016-Jul-19-MSFT.txt,0.22723963856697083,0.10722554475069046,0.6655348539352417,0.05311739157359985,0.06912780847899813
MSFT,2016-10-20,data\raw\data\transcripts\MSFT\2016-Oct-20-MSFT.txt,0.24039556086063385,0.08195998519659042,0.6776445508003235,0.042096176047678346,0.04978176941362422
MSFT,2017-04-27,data\raw\data\transcripts\MSFT\2017-Apr-27-MSFT.txt,0.19273483753204346,0.0959688276052475,0.7112963199615479,0.0027829834135328912,0.007909851652144972
MSFT,2017-01-26,data\raw\data\transcripts\MSFT\2017-Jan-26-MSFT.txt,0.21626652777194977,0.11450543254613876,0.6692280173301697,0.023494741875800695,-0.017115171240182248
MSFT,2017-07-20,data\raw\data\transcripts\MSFT\2017-Jul-20-MSFT.txt,0.21963536739349365,0.10029221326112747,0.6800723671913147,-0.005793499338935804,-0.014281617878587394
MSFT,2017-10-26,data\raw\data\transcripts\MSFT\2017-Oct-26-MSFT.txt,0.2666148841381073,0.07771506905555725,0.6556699872016907,0.06411894346196267,0.06716587235497617
MSFT,2018-04-26,data\raw\data\transcripts\MSFT\2018-Apr-26-MSFT.txt,0.29587113857269287,0.02515624463558197,0.6789725422859192,0.01654987358157034,-0.0020158673891481627
MSFT,2018-01-31,data\raw\data\transcripts\MSFT\2018-Jan-31-MSFT.txt,0.2613258361816406,0.08578575402498245,0.652888298034668,-0.007893747233110537,-0.05683594476253684
MSFT,2018-07-19,data\raw\data\transcripts\MSFT\2018-Jul-19-MSFT.txt,0.32416918873786926,0.04125458747148514,0.6345762014389038,0.017911794496682898,0.05000005536631691
MSFT,2018-10-24,data\raw\data\transcripts\MSFT\2018-Oct-24-MSFT.txt,0.30555111169815063,0.02770892158150673,0.6667400002479553,0.05844410179067849,0.04388183483052299
MSFT,2019-04-24,data\raw\data\transcripts\MSFT\2019-Apr-24-MSFT.txt,0.2806694209575653,0.051543813198804855,0.6677867770195007,0.033117259304492164,0.022958126523348055
MSFT,2019-01-30,data\raw\data\transcripts\MSFT\2019-Jan-30-MSFT.txt,0.24208897352218628,0.07131249457597733,0.6865984797477722,-0.01833058149664757,-0.0032901932085773744
MSFT,2019-07-18,data\raw\data\transcripts\MSFT\2019-Jul-18-MSFT.txt,0.27291139960289,0.07105990499258041,0.6560288071632385,0.0014658377605287765,0.027634824016676607
MSFT,2019-10-23,data\raw\data\transcripts\MSFT\2019-Oct-23-MSFT.txt,0.27188363671302795,0.06823765486478806,0.6598787307739258,0.01967344640022972,0.05370150414913266
MSFT,2020-04-29,data\raw\data\transcripts\MSFT\2020-Apr-29-MSFT.txt,0.25093114376068115,0.06867202371358871,0.6803968548774719,0.010032035008780804,0.028799933803267175
MSFT,2020-01-29,data\raw\data\transcripts\MSFT\2020-Jan-29-MSFT.txt,0.24778543412685394,0.06869082152843475,0.6835237741470337,0.02820748615245372,0.07057822565623884
